VendorID,tpep_pickup_datetime,tpep_dropoff_datetime,passenger_count,trip_distance,pickup_longitude,pickup_latitude,RatecodeID,store_and_fwd_flag,dropoff_longitude,dropoff_latitude,payment_type,fare_amount,extra,mta_tax,tip_amount,tolls_amount,improvement_surcharge,total_amount
2,7/1/2015 0:01,7/1/2015 0:05,3,1.83,-73.95066071,40.77518845,1,N,-73.94020081,40.79713058,2,7,0.5,0.5,0,0,0.3,8.3
2,7/1/2015 0:01,7/1/2015 0:52,1,2.64,-73.985466,40.72915649,1,N,0,0,2,10,0.5,0.5,0,0,0.3,11.3
2,7/1/2015 0:01,7/1/2015 0:11,1,2.15,-73.97758484,40.75218201,1,N,-73.98088837,40.77428436,2,9.5,0.5,0.5,0,0,0.3,10.8
2,7/1/2015 0:01,7/1/2015 0:08,6,2.31,-73.96785736,40.75630188,1,N,-73.97934723,40.72996521,1,9,0.5,0.5,1,0,0.3,11.3
1,7/1/2015 0:01,7/1/2015 0:08,1,2.5,-74.00810242,40.71467209,1,N,-74.00636292,40.74382782,1,8.5,0.5,0.5,2,0,0.3,11.8
1,7/1/2015 0:01,7/1/2015 0:25,1,15.2,-73.87071228,40.77365494,1,N,-73.97460938,40.66861343,1,41,0.5,0.5,8.45,0,0.3,50.75
1,7/1/2015 0:01,7/1/2015 0:18,1,3.8,-73.99314117,40.72239685,1,N,-73.94597626,40.70775604,1,15.5,0.5,0.5,4.2,0,0.3,21
2,7/1/2015 0:01,7/1/2015 0:14,1,3.79,-73.98825836,40.76892471,1,N,-73.94432831,40.79222107,1,13.5,0.5,0.5,2.96,0,0.3,17.76
2,7/1/2015 0:01,7/1/2015 0:06,3,1.37,-73.98565674,40.74707413,1,N,-74.00173187,40.73953629,2,6.5,0.5,0.5,0,0,0.3,7.8
1,7/1/2015 0:01,7/1/2015 0:08,1,1.1,-74.00462341,40.73398972,1,N,-74.00054169,40.72103882,1,7,0.5,0.5,1.65,0,0.3,9.95
1,7/1/2015 0:01,7/1/2015 0:10,1,2.3,-73.94992065,40.77618027,1,N,-73.96320343,40.79853439,1,9.5,0.5,0.5,1,0,0.3,11.8
2,7/1/2015 0:01,7/1/2015 0:17,2,5.78,-73.9839325,40.75494385,1,N,-74.0092392,40.70446396,1,19.5,0.5,0.5,4.16,0,0.3,24.96
2,7/1/2015 0:01,7/1/2015 0:25,1,6.94,-73.99871063,40.72981262,1,N,-73.93826294,40.81061554,1,22.5,0.5,0.5,5.95,0,0.3,29.75
2,7/1/2015 0:01,7/1/2015 0:18,2,8.61,-74.01042938,40.71820831,1,N,-73.95588684,40.7761116,1,25.5,0.5,0.5,5.36,0,0.3,32.16
1,7/1/2015 0:01,7/1/2015 0:06,1,2.3,-73.95574951,40.76813889,1,N,-73.93628693,40.79727936,1,8,0.5,0.5,1.7,0,0.3,11
1,7/1/2015 0:01,7/1/2015 0:11,1,2.1,-73.98305511,40.7428894,1,N,-73.95941925,40.76311493,1,9.5,0.5,0.5,1.2,0,0.3,12
2,7/1/2015 0:01,7/1/2015 0:03,1,0.49,-74.00382996,40.74198151,1,N,-73.99711609,40.74227142,2,4,0.5,0.5,0,0,0.3,5.3
1,7/1/2015 0:01,7/1/2015 0:24,1,8.9,-73.86280823,40.76905441,1,N,-73.92395782,40.70183563,1,27.5,0.5,0.5,8.6,0,0.3,37.4
2,7/1/2015 0:01,7/1/2015 0:17,1,3.22,-73.98331451,40.74419403,1,N,-73.98497772,40.77668381,1,14,0.5,0.5,3.06,0,0.3,18.36
2,7/1/2015 0:01,7/1/2015 0:14,5,4.31,-73.94052124,40.81467056,1,N,-73.95557404,40.76594543,1,14.5,0.5,0.5,1.2,0,0.3,17
2,7/1/2015 0:01,7/1/2015 0:12,6,2.29,-73.9845047,40.72799301,1,N,-74.01080322,40.72029495,2,10.5,0.5,0.5,0,0,0.3,11.8
2,7/1/2015 0:01,7/1/2015 0:08,1,1.4,-73.99133301,40.73930359,1,N,-73.9838028,40.72574234,1,6.5,0.5,0.5,1.56,0,0.3,9.36
1,7/1/2015 0:01,7/1/2015 0:29,2,5.5,-73.98493195,40.75185013,1,N,-73.91503143,40.75700378,1,22.5,0.5,0.5,4,0,0.3,27.8
1,7/1/2015 0:01,7/1/2015 0:12,1,2.1,-73.98101044,40.78248596,1,N,-73.99594879,40.75977325,2,10,0.5,0.5,0,0,0.3,11.3
2,7/1/2015 0:01,7/1/2015 0:20,1,6.01,-73.98918152,40.73001862,1,N,-73.93994141,40.79214096,1,20.5,0.5,0.5,4.36,0,0.3,26.16
1,7/1/2015 0:01,7/1/2015 0:15,2,2.8,-73.98621368,40.7502861,1,N,-73.95433044,40.76702881,1,12.5,0.5,0.5,1,0,0.3,14.8
2,7/1/2015 0:01,7/1/2015 0:16,1,2.63,-73.98703766,40.73886871,1,N,-73.97353363,40.76289749,1,12.5,0.5,0.5,2,0,0.3,15.8
2,7/1/2015 0:01,7/1/2015 0:05,4,0.97,-73.95127106,40.78261948,1,N,-73.95230865,40.7747612,1,5,0.5,0.5,1,0,0.3,7.3
1,7/1/2015 0:01,7/1/2015 0:20,2,4.3,-73.98529053,40.76446533,1,N,-73.99861908,40.71549606,2,16.5,0.5,0.5,0,0,0.3,17.8
1,7/1/2015 0:01,7/1/2015 0:10,1,1.9,-73.99105072,40.75041962,1,N,-73.97422028,40.73161316,1,8.5,0.5,0.5,1.2,0,0.3,11
1,7/1/2015 0:01,7/1/2015 0:08,1,1.4,-73.99157715,40.74983215,1,N,-73.98255157,40.73688507,1,7.5,0.5,0.5,1.75,0,0.3,10.55
1,7/1/2015 0:01,7/1/2015 0:28,1,13.7,-73.95558929,40.77249527,1,N,-73.97091675,40.6280098,1,38.5,0.5,0.5,7.96,0,0.3,47.76
2,7/1/2015 0:01,7/1/2015 0:30,2,6.95,0,0,1,N,0,0,1,26,0.5,0.5,5.46,0,0.3,32.76
1,7/1/2015 0:01,7/1/2015 0:10,1,2.2,-73.97613525,40.7557869,1,N,-73.95171356,40.76637268,1,9,0.5,0.5,2.05,0,0.3,12.35
2,7/1/2015 0:01,7/1/2015 0:09,2,1.76,-73.98558044,40.73173904,1,N,-73.99137115,40.74895859,1,8,0.5,0.5,1.86,0,0.3,11.16
2,7/1/2015 0:01,7/1/2015 0:17,3,7.13,-74.00965118,40.70353699,1,N,-73.9526062,40.77694321,1,21.5,0.5,0.5,4.56,0,0.3,27.36
2,7/1/2015 0:01,7/1/2015 0:06,1,1,-73.94983673,40.80218887,1,N,-73.94001007,40.81166077,1,6,0.5,0.5,2,0,0.3,9.3
2,7/1/2015 0:01,7/1/2015 0:18,2,5.65,-73.98949432,40.74166489,1,N,-73.93286133,40.79665375,1,17.5,0.5,0.5,2,0,0.3,20.8
1,7/1/2015 0:01,7/1/2015 0:09,2,1.6,-74.0056076,40.74828339,1,N,-73.98109436,40.74168015,2,8,0.5,0.5,0,0,0.3,9.3
2,7/1/2015 0:01,7/1/2015 0:03,1,0.77,-73.9920578,40.75508881,1,N,-73.9920578,40.75508881,1,4.5,0.5,0.5,1.16,0,0.3,6.96
2,7/1/2015 0:01,7/1/2015 0:31,2,13.77,-73.7866745,40.64435577,1,N,-73.90713501,40.72704697,2,41,0.5,0.5,0,0,0.3,42.3
2,7/1/2015 0:01,7/1/2015 0:08,1,0.86,-73.97505188,40.75267792,1,N,-73.98253632,40.75692749,1,6.5,0.5,0.5,1.56,0,0.3,9.36
2,7/1/2015 0:01,7/1/2015 0:12,1,2.2,-74.00143433,40.73591614,1,N,-74.00199127,40.70932388,1,9.5,0.5,0.5,2.16,0,0.3,12.96
2,7/1/2015 0:01,7/1/2015 0:09,6,1.87,-73.99958038,40.72817612,1,N,-73.98866272,40.74621582,1,8,0.5,0.5,2.32,0,0.3,11.62
1,7/1/2015 0:01,7/1/2015 0:16,2,3.8,-73.98823547,40.73769379,1,N,-73.9524765,40.77563477,1,14,0.5,0.5,0.01,0,0.3,15.31
1,7/1/2015 0:01,7/1/2015 0:17,1,3.1,-73.98667908,40.75526428,1,N,-74.00870514,40.72130203,1,13,0.5,0.5,2,0,0.3,16.3
1,7/1/2015 0:01,7/1/2015 0:05,1,0.7,-73.97587585,40.76021194,1,N,-73.96976471,40.7537384,2,5,0.5,0.5,0,0,0.3,6.3
1,7/1/2015 0:01,7/1/2015 0:12,3,5.2,-73.97851563,40.75200272,1,N,-74.00774384,40.70515823,2,16.5,0.5,0.5,0,0,0.3,17.8
1,7/1/2015 0:01,7/1/2015 0:45,1,18.8,-73.99388885,40.74609375,1,N,-73.7104187,40.73248672,2,55,0.5,0.5,0,0,0.3,56.3
1,7/1/2015 0:01,7/1/2015 0:13,1,3.3,-73.97566986,40.68151093,1,N,-73.92651367,40.66319656,2,12.5,0.5,0.5,0,0,0.3,13.8
1,7/1/2015 0:01,7/1/2015 0:22,1,6.5,-73.98708344,40.72233582,1,N,-73.99723816,40.66134262,1,22.5,0.5,0.5,4.75,0,0.3,28.55
1,7/1/2015 0:01,7/1/2015 0:03,1,0.5,-73.96556091,40.76026154,1,N,-73.96961975,40.75302124,1,4,0.5,0.5,1.05,0,0.3,6.35
2,7/1/2015 0:01,7/1/2015 0:01,1,0,0,0,5,N,0,0,2,60,0,0.5,0,0,0.3,60.8
2,7/1/2015 0:01,7/1/2015 0:09,3,1.12,-73.97727203,40.7518692,1,N,-73.98597717,40.74737167,2,7,0.5,0.5,0,0,0.3,8.3
2,7/1/2015 0:01,7/1/2015 0:01,1,0,0,0,5,N,0,0,4,-60,0,-0.5,0,0,-0.3,-60.8
1,7/1/2015 0:01,7/1/2015 0:07,1,1.2,-74.00380707,40.75078201,1,N,-73.99790192,40.74078751,1,6.5,0.5,0.5,1.95,0,0.3,9.75
1,7/1/2015 0:01,7/1/2015 0:01,1,0,-74.27129364,40.72322083,5,N,-74.27129364,40.72322464,1,165.55,0,0,9,0,0.3,174.85
2,7/1/2015 0:01,7/1/2015 0:09,3,1.71,-74.00630188,40.70641708,1,N,-74.00093842,40.72580719,1,8,0.5,0.5,1,0,0.3,10.3
1,7/1/2015 0:01,7/1/2015 0:19,1,6,-73.9896698,40.7395401,1,N,-73.96648407,40.8042717,1,20.5,0.5,0.5,4.35,0,0.3,26.15
1,7/1/2015 0:01,7/1/2015 0:15,2,2,-73.97676849,40.76486969,1,N,-73.9523468,40.7739296,1,11,0.5,0.5,1.7,0,0.3,14
1,7/1/2015 0:01,7/1/2015 0:16,1,2.3,-74.00812531,40.74029541,1,N,-73.98927307,40.71875763,2,11.5,0.5,0.5,0,0,0.3,12.8
2,7/1/2015 0:01,7/1/2015 0:16,1,3.62,-73.98914337,40.76029587,1,N,-73.94940186,40.78188705,2,14,0.5,0.5,0,0,0.3,15.3
2,7/1/2015 0:01,7/1/2015 0:08,1,0.95,-73.98840332,40.72341156,1,N,-73.997612,40.72114182,2,6,0.5,0.5,0,0,0.3,7.3
1,7/1/2015 0:01,7/1/2015 0:23,1,17,-73.78338623,40.64861679,2,N,-73.98609924,40.71898651,2,52,0,0.5,0,0,0.3,52.8
2,7/1/2015 0:01,7/1/2015 0:30,1,5.84,-73.98482513,40.74808121,1,N,-73.91859436,40.76555252,1,23,0.5,0.5,4.86,0,0.3,29.16
2,7/1/2015 0:01,7/1/2015 0:16,1,2.13,-73.97879791,40.76202774,1,N,-73.97624969,40.74441147,1,12,0.5,0.5,0,0,0.3,13.3
1,7/1/2015 0:01,7/1/2015 0:07,1,1.2,-73.99803925,40.7378006,1,N,-73.98072815,40.72880173,1,6.5,0.5,0.5,1.56,0,0.3,9.36
1,7/1/2015 0:01,7/1/2015 0:09,2,2,-74.00871277,40.71672058,1,N,-73.99297333,40.73676682,1,8.5,0.5,0.5,2.45,0,0.3,12.25
2,7/1/2015 0:01,7/1/2015 0:19,1,4.39,-74.00097656,40.72939301,1,N,-73.95860291,40.77237701,1,16.5,0.5,0.5,1,0,0.3,18.8
2,7/1/2015 0:01,7/1/2015 0:09,5,1.07,-73.97769928,40.75218964,1,N,-73.99173737,40.75991821,1,7,0.5,0.5,2.08,0,0.3,10.38
1,7/1/2015 0:01,7/1/2015 0:13,1,2.4,-73.98838043,40.7232666,1,N,-73.97682953,40.75258255,2,11,0.5,0.5,0,0,0.3,12.3
1,7/1/2015 0:01,7/1/2015 0:27,1,7,-73.97373962,40.75310516,5,N,-74.06388855,40.72670746,1,70,0,0,14,6,0.3,90.3
1,7/1/2015 0:01,7/1/2015 0:03,1,0.6,-73.95474243,40.76985168,1,N,-73.96157837,40.76457596,1,4,0.5,0.5,1,0,0.3,6.3
2,7/1/2015 0:01,7/1/2015 0:15,5,6.97,-73.87489319,40.77402115,1,N,-73.94265747,40.71173859,1,21,0.5,0.5,4.46,0,0.3,26.76
2,7/1/2015 0:01,7/1/2015 0:09,1,1.63,-73.9814682,40.78130722,1,N,-73.99114227,40.76057816,2,7.5,0.5,0.5,0,0,0.3,8.8
2,7/1/2015 0:01,7/1/2015 0:15,3,1.86,-73.98175812,40.76173782,1,N,-73.98874664,40.74105835,1,11,0.5,0.5,2.46,0,0.3,14.76
1,7/1/2015 0:01,7/1/2015 0:06,1,1.6,-73.98403931,40.73750687,1,N,-73.96689606,40.75307465,1,6.5,0.5,0.5,1.55,0,0.3,9.35
1,7/1/2015 0:01,7/1/2015 0:08,1,0.8,-73.99582672,40.76441956,1,N,-73.98429108,40.75977707,2,6.5,0.5,0.5,0,0,0.3,7.8
1,7/1/2015 0:01,7/1/2015 0:16,1,5.5,-73.94926453,40.78111649,1,N,-73.99777985,40.74336243,1,18,0.5,0.5,3.85,0,0.3,23.15
1,7/1/2015 0:01,7/1/2015 0:14,1,2.1,-73.98682404,40.72970963,1,N,-74.00762177,40.70584488,1,10.5,0.5,0.5,2.36,0,0.3,14.16
1,7/1/2015 0:01,7/1/2015 0:07,1,1.9,-73.96523285,40.76176071,1,N,-73.94608307,40.78028488,1,7.5,0.5,0.5,1.75,0,0.3,10.55
1,7/1/2015 0:01,7/1/2015 0:04,1,0.9,0,0,1,N,0,0,2,5,0.5,0.5,0,0,0.3,6.3
1,7/1/2015 0:01,7/1/2015 0:19,2,4.9,-74.00616455,40.74212646,1,N,-73.99957275,40.6855545,1,17,0.5,0.5,3.65,0,0.3,21.95
2,7/1/2015 0:01,7/1/2015 0:09,1,1.71,-74.00822449,40.72113037,1,N,-74.00422668,40.70782471,1,8.5,0.5,0.5,1.96,0,0.3,11.76
2,7/1/2015 0:01,7/1/2015 0:25,1,5.33,-73.99391174,40.75163651,1,N,-74.00395203,40.7073288,1,19.5,0.5,0.5,3.2,0,0.3,24
1,7/1/2015 0:01,7/1/2015 0:07,2,2.1,-73.98291016,40.72676468,1,N,-73.96733856,40.75262451,1,8,0.5,0.5,1.85,0,0.3,11.15
2,7/1/2015 0:01,7/1/2015 0:09,1,2.71,-74.00657654,40.70843887,1,N,-73.99098969,40.68872833,1,10,0.5,0.5,2.26,0,0.3,13.56
2,7/1/2015 0:01,7/1/2015 0:07,1,1.29,-74.00398254,40.74208832,1,N,-73.9935379,40.73057175,1,6.5,0.5,0.5,1.95,0,0.3,9.75
1,7/1/2015 0:01,7/1/2015 0:07,1,1.9,-73.96509552,40.7593956,1,N,-73.94633484,40.78063583,1,7.5,0.5,0.5,1.75,0,0.3,10.55
2,7/1/2015 0:01,7/1/2015 0:06,1,0.83,-73.98725891,40.72064972,1,N,-73.99790192,40.71820068,1,5.5,0.5,0.5,1.36,0,0.3,8.16
2,7/1/2015 0:01,7/1/2015 0:14,2,4.21,-74.0043335,40.75183868,1,N,-73.96321869,40.79866028,1,14,0.5,0.5,0,0,0.3,15.3
1,7/1/2015 0:01,7/1/2015 0:26,1,6.6,-73.99393463,40.74651337,1,N,-73.94377136,40.6973877,1,23,0.5,0.5,7.25,0,0.3,31.55
2,7/1/2015 0:01,7/1/2015 0:05,1,0.58,-73.98060608,40.75524902,1,N,-73.98442841,40.74822617,2,4.5,0.5,0.5,0,0,0.3,5.8
2,7/1/2015 0:01,7/1/2015 0:21,1,6.04,-73.99440002,40.72612,1,N,-73.97003937,40.79561996,1,19.5,0.5,0.5,4.16,0,0.3,24.96
2,7/1/2015 0:01,7/1/2015 0:27,1,17.39,-73.78504181,40.6485405,2,N,-73.98748016,40.74736023,1,52,0,0.5,5,5.54,0.3,63.34
2,7/1/2015 0:01,7/1/2015 0:03,2,0.53,-73.98378754,40.72962952,1,N,-73.97943878,40.73562241,1,3.5,0.5,0.5,1,0,0.3,5.8
1,7/1/2015 0:01,7/1/2015 0:39,2,18,-73.78967285,40.64352036,2,N,-73.98531342,40.75971222,2,52,0,0.5,0,5.54,0.3,58.34
1,7/1/2015 0:01,7/1/2015 0:14,1,2.6,-73.99517059,40.74959564,1,N,-73.97969055,40.72298431,2,11.5,0.5,0.5,0,0,0.3,12.8
2,7/1/2015 0:01,7/1/2015 0:10,6,1.9,-73.98800659,40.74522018,1,N,-73.98072052,40.76340866,1,9,0.5,0.5,2.06,0,0.3,12.36
2,7/1/2015 0:01,7/1/2015 0:09,1,1.8,-73.9810791,40.74716949,1,N,-73.99385071,40.72568512,1,8,0.5,0.5,1.86,0,0.3,11.16
1,7/1/2015 0:01,7/1/2015 0:02,1,0.4,-73.99440765,40.75068283,1,N,-73.98950958,40.75368118,1,3.5,0.5,0.5,0.1,0,0.3,4.9
1,7/1/2015 0:01,7/1/2015 0:17,1,5.8,-73.99984741,40.71784592,1,N,-73.99176788,40.66129684,1,19,0.5,0.5,4,0,0.3,24.3
1,7/1/2015 0:01,7/1/2015 0:28,2,6.7,-73.99867249,40.72974014,1,N,-73.92075348,40.76657486,1,23.5,0.5,0.5,4.95,0,0.3,29.75
2,7/1/2015 0:01,7/1/2015 0:07,1,1.31,-73.9896698,40.75558853,1,N,-73.99166107,40.74427032,2,7,0.5,0.5,0,0,0.3,8.3
2,7/1/2015 0:01,7/1/2015 0:19,1,8.64,-73.93211365,40.85785675,1,N,-73.96629333,40.75473785,1,26,0.5,0.5,5.46,0,0.3,32.76
2,7/1/2015 0:01,7/1/2015 0:07,1,0.86,-73.98881531,40.76357651,1,N,-73.97590637,40.76345062,2,6,0.5,0.5,0,0,0.3,7.3
2,7/1/2015 0:01,7/1/2015 0:07,1,0.82,-73.95539856,40.77928162,1,N,-73.94645691,40.77250671,1,6,0.5,0.5,1.46,0,0.3,8.76
2,7/1/2015 0:01,7/1/2015 0:23,1,11.42,-74.00588226,40.7061882,1,N,-73.85070801,40.74145889,2,33,0.5,0.5,0,0,0.3,34.3
2,7/1/2015 0:01,7/1/2015 0:05,2,1.71,-73.96452332,40.75616837,1,N,-73.95135498,40.77687836,1,6.5,0.5,0.5,1.56,0,0.3,9.36
1,7/1/2015 0:01,7/1/2015 0:08,3,1.2,-73.95768738,40.7144928,1,N,-73.94313049,40.70671082,1,7,0.5,0.5,1.65,0,0.3,9.95
1,7/1/2015 0:01,7/1/2015 0:13,1,3.1,-74.00392151,40.72564316,1,N,-73.99030304,40.75741959,1,11,0.5,0.5,1,0,0.3,13.3
2,7/1/2015 0:01,7/1/2015 0:07,2,1.55,-73.98876953,40.74470139,1,N,-73.97782898,40.76340103,1,7,0.5,0.5,1.66,0,0.3,9.96
2,7/1/2015 0:01,7/1/2015 0:06,1,1.4,-73.98960876,40.72977829,1,N,-73.98677063,40.74533844,2,6.5,0.5,0.5,0,0,0.3,7.8
2,7/1/2015 0:01,7/1/2015 0:12,1,2.58,-73.98299408,40.76766205,1,N,-73.95133972,40.77940369,1,10.5,0.5,0.5,2.36,0,0.3,14.16
2,7/1/2015 0:01,7/1/2015 0:05,5,1.27,-74.00847626,40.7201004,1,N,-74.00818634,40.72201157,2,6,0.5,0.5,0,0,0.3,7.3
1,7/1/2015 0:01,7/1/2015 0:28,1,7.1,-73.99912262,40.71902847,1,N,-73.95289612,40.80655289,1,24,0.5,0.5,7.55,0,0.3,32.85
1,7/1/2015 0:01,7/1/2015 0:14,1,2.5,-73.97419739,40.7614975,1,N,-74.00267792,40.7479248,1,11,0.5,0.5,2.45,0,0.3,14.75
1,7/1/2015 0:01,7/1/2015 0:15,1,2.7,-73.99887085,40.73420334,1,N,-73.98355103,40.76575089,1,12,0.5,0.5,2,0,0.3,15.3
2,7/1/2015 0:01,7/1/2015 0:26,1,9.79,-73.99050903,40.73874664,1,N,-73.94060516,40.84757614,2,29.5,0.5,0.5,0,0,0.3,30.8
2,7/1/2015 0:01,7/1/2015 0:26,5,17.99,-73.78328705,40.64860153,2,N,-73.9695282,40.75728989,2,52,0,0.5,0,5.54,0.3,58.34
2,7/1/2015 0:01,7/1/2015 0:22,2,4.45,-73.96487427,40.76004791,1,N,-74.00440216,40.72115707,2,17.5,0.5,0.5,0,0,0.3,18.8
1,7/1/2015 0:01,7/1/2015 0:06,1,0.9,-73.96224976,40.77051544,1,N,-73.95596313,40.78199768,2,5.5,0.5,0.5,0,0,0.3,6.8
1,7/1/2015 0:01,7/1/2015 0:30,1,8.9,-73.98258972,40.77734756,1,N,-73.91161346,40.8731041,2,28.5,0.5,0.5,0,0,0.3,29.8
2,7/1/2015 0:01,7/1/2015 0:16,1,2.94,-73.99281311,40.73824692,1,N,-74.00807953,40.70786667,1,12.5,0.5,0.5,4.14,0,0.3,17.94
1,7/1/2015 0:01,7/1/2015 0:12,1,4.2,-73.98617554,40.72255707,1,N,-73.99302673,40.69769669,1,14.5,0.5,0.5,3.15,0,0.3,18.95
2,7/1/2015 0:01,7/1/2015 0:12,6,2.67,-73.97329712,40.76377106,1,N,-73.95084381,40.74508667,1,10.5,0.5,0.5,2.36,0,0.3,14.16
1,7/1/2015 0:01,7/1/2015 0:07,1,1.2,-73.9810791,40.75035858,1,N,-73.96725464,40.75767517,1,6.5,0.5,0.5,1.2,0,0.3,9
1,7/1/2015 0:01,7/1/2015 0:02,1,0.5,-74.0015564,40.73068237,1,N,-73.9970932,40.7368927,1,3.5,0.5,0.5,0.96,0,0.3,5.76
1,7/1/2015 0:01,7/1/2015 0:04,1,0.7,-73.95635986,40.71718216,1,N,-73.96504211,40.71092224,2,4.5,0.5,0.5,0,0,0.3,5.8
1,7/1/2015 0:01,7/1/2015 0:18,1,5.8,-73.98033905,40.72203445,1,N,-73.93687439,40.79223251,1,19.5,0.5,0.5,3.5,0,0.3,24.3
2,7/1/2015 0:01,7/1/2015 0:21,2,5.98,-74.00253296,40.73369217,1,N,-73.99362183,40.66504288,1,20,0.5,0.5,4.26,0,0.3,25.56
2,7/1/2015 0:01,7/1/2015 0:12,1,2.94,-74.00283813,40.73368073,1,N,-73.97660065,40.76594162,2,11,0.5,0.5,0,0,0.3,12.3
2,7/1/2015 0:01,7/1/2015 0:16,1,3.44,-73.97553253,40.76364136,1,N,-73.96822357,40.79944611,1,13,0.5,0.5,2.86,0,0.3,17.16
2,7/1/2015 0:01,7/1/2015 0:11,1,1.57,-73.98777771,40.74380112,1,N,-73.98922729,40.75827026,1,8.5,0.5,0.5,1.96,0,0.3,11.76
1,7/1/2015 0:01,7/1/2015 0:16,1,3.8,-74.00509644,40.74101257,1,N,-73.97286987,40.78261185,1,14.5,0.5,0.5,3.15,0,0.3,18.95
1,7/1/2015 0:01,7/1/2015 0:14,1,4,-73.87294006,40.77418518,1,N,-73.88324738,40.75420761,2,13.5,0.5,0.5,0,0,0.3,14.8
1,7/1/2015 0:01,7/1/2015 0:10,1,2.1,-73.97357178,40.75048447,1,N,-74.0018158,40.74591446,1,9,0.5,0.5,2.05,0,0.3,12.35
1,7/1/2015 0:01,7/1/2015 0:07,1,1.3,-74.00067139,40.73072815,1,N,-73.99124908,40.74719238,2,6.5,0.5,0.5,0,0,0.3,7.8
1,7/1/2015 0:01,7/1/2015 0:09,1,1.9,-74.00441742,40.74222183,1,N,-73.98937225,40.75703049,2,8,0.5,0.5,0,0,0.3,9.3
2,7/1/2015 0:01,7/1/2015 0:41,1,12.57,-74.00813293,40.74121857,1,N,-73.88345337,40.66950989,1,38.5,0.5,0.5,7.96,0,0.3,47.76
2,7/1/2015 0:01,7/1/2015 0:26,1,6.23,-73.98426056,40.75318146,1,N,-73.95813751,40.71723175,1,22,0.5,0.5,4.66,0,0.3,27.96
2,7/1/2015 0:01,7/1/2015 0:36,3,11.01,-73.98727417,40.7686615,1,N,-73.89537811,40.85620117,2,36,0.5,0.5,0,0,0.3,37.3
2,7/1/2015 0:01,7/1/2015 0:12,1,1.9,-73.99830627,40.74045563,1,N,-73.99435425,40.71974182,1,9.5,0.5,0.5,1,0,0.3,11.8
2,7/1/2015 0:01,7/1/2015 0:04,1,0.72,-73.98773956,40.67144775,1,N,-73.98091888,40.68040466,2,4.5,0.5,0.5,0,0,0.3,5.8
2,7/1/2015 0:01,7/1/2015 0:06,1,1.1,-73.9901886,40.72520065,1,N,-73.98072052,40.71617889,1,6,0.5,0.5,1.46,0,0.3,8.76
1,7/1/2015 0:01,7/1/2015 0:10,1,2.7,-73.99578094,40.759758,1,N,-73.97272491,40.79315948,2,10,0.5,0.5,0,0,0.3,11.3
1,7/1/2015 0:01,7/1/2015 0:13,1,3.7,-73.9908905,40.76580811,1,N,-73.95050812,40.79324722,2,12.5,0.5,0.5,0,0,0.3,13.8
2,7/1/2015 0:01,7/1/2015 0:32,1,5.9,-73.9852829,40.7677536,1,N,-73.88584137,40.75546646,1,23.5,0.5,0.5,3.5,0,0.3,28.3
2,7/1/2015 0:01,7/1/2015 0:10,1,1.38,-73.98194885,40.76887894,1,N,-73.97412109,40.78311157,2,8.5,0.5,0.5,0,0,0.3,9.8
1,7/1/2015 0:01,7/1/2015 0:25,1,5.2,-73.95888519,40.71250916,1,N,-73.93186951,40.76821518,2,20.5,0.5,0.5,0,0,0.3,21.8
1,7/1/2015 0:01,7/1/2015 0:12,1,2,-73.98088837,40.76197815,1,N,-73.95600891,40.77603531,1,9.5,0.5,0.5,3.2,0,0.3,14
2,7/1/2015 0:01,7/1/2015 0:13,1,2.08,-73.98246002,40.7673912,1,N,-73.95606232,40.77185822,1,10.5,0.5,0.5,1.5,0,0.3,13.3
2,7/1/2015 0:01,7/1/2015 0:31,6,7.96,-74.00821686,40.73775101,1,N,-73.90914154,40.74301147,1,28,0.5,0.5,0,0,0.3,29.3
1,7/1/2015 0:01,7/1/2015 0:16,1,3.9,-74.00785828,40.74043655,1,N,-73.97241211,40.78661346,1,14,0,0.5,2.95,0,0.3,17.75
1,7/1/2015 0:01,7/1/2015 0:04,1,0.7,-73.9827652,40.73540115,1,N,-73.98976898,40.72591782,1,4.5,0.5,0.5,1.15,0,0.3,6.95
1,7/1/2015 0:01,7/1/2015 0:07,1,1,-73.98908997,40.72909927,1,N,-73.99080658,40.71723938,1,6,0.5,0.5,1.45,0,0.3,8.75
1,7/1/2015 0:01,7/1/2015 0:08,1,1.6,-73.97525787,40.752285,1,N,-73.98828888,40.73192215,1,7.5,0.5,0.5,1.75,0,0.3,10.55
1,7/1/2015 0:01,7/1/2015 0:02,1,0,-73.99082947,40.75577164,1,N,-73.99082947,40.75577164,2,2.5,0.5,0.5,0,0,0.3,3.8
2,7/1/2015 0:01,7/1/2015 0:13,5,6.4,-73.99076843,40.7618103,1,N,-73.94617462,40.83512115,1,19.5,0.5,0.5,6.24,0,0.3,27.04
2,7/1/2015 0:01,7/1/2015 0:13,1,5.62,-73.95210266,40.77748871,1,N,-73.98774719,40.72129822,2,17.5,0.5,0.5,0,0,0.3,18.8
1,7/1/2015 0:01,7/1/2015 0:29,1,5.5,-73.98272705,40.75672913,1,N,-73.89659119,40.74707031,1,23,0.5,0.5,4.85,0,0.3,29.15
2,7/1/2015 0:01,7/1/2015 0:12,2,1.75,-73.99170685,40.72700119,1,N,-74.00627136,40.70820999,1,9,0.5,0.5,1.5,0,0.3,11.8
